RIGOR,HS_GPA_12TH,HS_GPA_11TH,HS_GPA_10TH,HS_GPA_9TH,HS_GPA_ACAD,HS_GPA_WGT,SAT_MATH_AVG,SAT_READ_AVG,SAT_WRIT_AVG,ACT_COMP_AVG,ACT_MATH_AVG,ACT_ENG_AVG,ACT_READ_AVG,ACT_SCI_AVG,HOUR_MATH_HOMEWORK,HOUR_SCIENCE_HOMEWORK,HOUR_OTHER_HOMEWORK,CREDITS_APIB,CREDITS_AP_ENG,CREDITS_AP_MATH,CREDITS_AP_SCIENCE,CREDITS_AP_SOCIAL_SCIENCE,FRESHMAN_GPA,FRESHMAN_CREDITS_ATTEMPTED,FRESHMAN_CREDITS_EARNED,X5REMRAT,X5ENRATT
3,3.0,2.5,2.0,3.0,2.5,3.0,480,480,450,21,-9,-9,-9,-9,-7,1,2,0.0,0.0,0.0,0.0,0.0,1.8,4,4,0.3,-9
4,2.5,2.5,2.0,2.5,2.5,2.5,520,500,500,22,-9,-9,-9,-9,3,1,2,0.0,0.0,0.0,0.0,0.0,2.0,27,17,0.3,2
3,3.5,2.5,3.0,3.0,3.0,3.5,500,500,480,22,22,21,22,22,2,2,2,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
6,4.0,4.0,3.5,2.5,3.0,3.5,490,520,490,21,20,20,22,21,1,1,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
4,3.5,4.0,3.5,4.0,4.0,4.0,-9,-9,-9,18,16,18,18,19,1,2,2,2.0,0.0,0.0,2.0,0.0,4.0,6,6,0.0,1
5,2.0,2.5,1.5,2.5,2.0,2.5,-9,-9,-9,19,16,19,17,16,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,1.5,6,3,0.1,2
2,1.5,2.0,1.5,2.0,1.5,2.0,-9,-9,-9,21,20,20,22,21,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
1,3.0,3.5,3.5,3.5,3.5,4.0,560,560,540,23,23,22,23,22,2,2,2,9.0,1.0,2.0,2.0,2.0,3.5,33,33,0.0,3
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-6,-6,-6,-6,-6,-6,-6,-6,1,1,1,-8.0,-8.0,-8.0,-8.0,-8.0,-6.0,-6,-6,-6.0,-6
1,2.5,2.0,2.5,2.5,2.0,2.5,480,530,560,17,17,16,17,17,2,-7,2,0.0,0.0,0.0,0.0,0.0,2.9,22,22,0.1,9
1,3.0,3.5,3.5,3.5,3.5,4.0,-9,-9,-9,23,21,25,23,22,1,2,3,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
6,2.5,2.0,2.5,2.0,2.0,2.0,-9,-9,-9,22,23,22,22,22,1,1,2,0.0,0.0,0.0,0.0,0.0,-9.0,-9,-9,-9.0,-9
3,3.5,4.0,4.0,4.0,4.0,4.5,570,530,530,24,26,24,24,24,-8,-8,-8,13.0,2.0,2.0,3.0,4.0,3.6,33,33,0.0,3
6,2.0,2.5,3.5,4.0,3.0,3.5,-9,-9,-9,21,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,-7.0,0,0,0.0,5
6,2.5,3.0,3.0,3.0,2.5,3.0,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
2,-1.0,2.0,2.0,1.0,1.5,1.5,-9,-9,-9,-9,-9,-9,-9,-9,2,2,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
2,1.5,2.0,2.5,2.0,2.0,2.0,-9,-9,-9,-9,-9,-9,-9,-9,2,2,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,-1.0,-1.0,1.5,3.0,2.0,2.5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
3,4.0,4.0,4.0,4.0,4.0,4.0,580,580,580,26,27,26,26,25,1,1,2,3.0,0.0,0.0,2.0,1.0,3.7,35,35,0.0,3
3,3.5,3.5,3.0,3.5,3.5,3.5,-6,-6,-6,-6,-6,-6,-6,-6,1,1,2,0.0,0.0,0.0,0.0,0.0,2.3,29,23,0.0,3
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-6,-6,-6,-6,-6,-6,-6,-6,-7,2,3,-8.0,-8.0,-8.0,-8.0,-8.0,-6.0,-6,-6,-6.0,-6
6,-1.0,-1.0,-1.0,2.0,2.5,2.0,-6,-6,-6,-6,-6,-6,-6,-6,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0.2,1
1,3.0,2.5,2.5,2.5,2.5,2.5,-9,-9,-9,24,-9,-9,-9,-9,1,-7,1,0.0,0.0,0.0,0.0,0.0,3.6,25,25,0.0,3
3,2.0,1.5,3.0,2.5,2.0,2.5,-9,-9,-9,17,17,17,17,18,1,-7,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
1,4.0,3.5,3.5,3.5,3.5,4.0,-9,-9,-9,19,19,19,19,19,2,2,2,0.0,0.0,0.0,0.0,0.0,4.0,3,3,0.0,3
1,3.5,4.0,3.5,4.0,3.5,4.0,620,590,600,27,27,27,27,26,1,1,1,8.5,1.0,1.0,2.0,3.5,3.6,38,38,0.0,15
6,3.5,4.0,3.5,4.0,3.5,4.0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,4.5,0.0,1.0,1.0,1.5,3.1,29,29,0.0,3
6,-1.0,-1.0,-1.0,2.5,2.5,2.5,-6,-6,-6,-6,-6,-6,-6,-6,4,2,3,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
2,3.0,3.5,3.0,3.0,3.5,3.5,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,1,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,520,510,490,28,27,27,27,26,5,5,5,-8.0,-8.0,-8.0,-8.0,-8.0,2.4,22,20,0.0,1
5,3.5,4.0,3.5,3.5,3.5,3.5,500,480,460,-9,-9,-9,-9,-9,2,1,2,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
3,3.5,3.5,4.0,3.5,3.5,3.5,-9,-9,-9,-9,-9,-9,-9,-9,2,2,-9,3.0,1.0,0.0,1.0,1.0,3.7,36,36,0.0,3
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,-8.0,-8.0,-8.0,-8.0,-8.0,-9.0,-9,-9,-9.0,-9
6,3.5,3.5,3.5,-1.0,3.5,3.5,500,480,490,22,22,21,21,22,1,2,1,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
1,2.0,3.0,3.0,3.0,2.5,3.0,-9,-9,-9,-9,-9,-9,-9,-9,-7,1,2,4.0,2.0,0.0,0.0,2.0,2.8,15,13,0.0,1
3,2.5,-1.0,3.5,3.5,3.0,3.5,-9,-9,-9,-9,-9,-9,-9,-9,3,3,2,9.0,3.0,1.0,2.0,3.5,-8.0,-8,-8,-8.0,-8
6,-1.0,-1.0,-1.0,2.5,2.0,2.5,-6,-6,-6,-6,-6,-6,-6,-6,1,1,1,0.0,0.0,0.0,0.0,0.0,-7.0,0,0,0.0,1
6,-1.0,3.0,3.0,2.5,3.0,3.0,-9,-9,-9,22,22,20,22,22,2,1,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
1,3.0,3.5,4.0,3.5,3.5,3.5,540,520,520,24,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,2.5,29,29,0.0,3
3,4.0,4.0,4.0,4.0,4.0,4.5,600,570,560,25,25,25,25,25,1,2,3,13.0,2.0,2.0,4.0,3.0,-8.0,-8,-8,-8.0,-8
2,3.0,3.5,2.5,3.0,2.5,3.0,-9,-9,-9,16,16,15,16,17,1,1,1,1.0,1.0,0.0,0.0,0.0,2.3,9,9,0.0,9
3,1.5,1.5,1.5,1.5,1.5,1.5,640,600,600,-9,-9,-9,-9,-9,1,-7,1,0.0,0.0,0.0,0.0,0.0,1.6,14,4,0.4,1
1,3.5,3.0,3.5,3.0,3.0,3.5,520,480,450,21,21,19,21,21,2,2,2,0.0,0.0,0.0,0.0,0.0,3.4,28,28,0.0,3
3,3.5,3.5,3.5,3.5,3.5,3.5,-9,-9,-9,25,-9,-9,-9,-9,1,3,4,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
3,3.5,4.0,4.0,4.0,4.0,4.5,520,500,490,-9,-9,-9,-9,-9,1,2,2,4.0,2.0,1.0,0.0,1.0,3.7,32,32,0.0,3
1,3.0,2.5,3.0,3.0,3.0,3.0,620,620,620,27,27,27,27,26,1,2,3,0.0,0.0,0.0,0.0,0.0,3.2,32,29,0.0,3
1,2.5,2.5,3.0,3.0,2.5,3.0,520,530,530,23,22,24,25,22,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,3.1,32,32,0.1,3
3,4.0,3.0,3.5,4.0,3.5,3.5,-9,-9,-9,-9,-9,-9,-9,-9,1,2,2,0.0,0.0,0.0,0.0,0.0,4.0,13,13,0.0,1
6,-1.0,-1.0,-1.0,0.5,0.25,0.5,-9,-9,-9,19,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,-1.0,-1.0,2.0,1.5,1.5,1.5,-6,-6,-6,-6,-6,-6,-6,-6,1,1,1,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
5,2.5,2.0,2.0,2.5,2.0,2.5,-9,-9,-9,-9,-9,-9,-9,-9,1,3,4,0.5,0.0,0.0,0.0,0.5,2.8,32,32,0.0,5
5,3.0,2.5,1.0,2.5,2.0,2.5,-6,-6,-6,-6,-6,-6,-6,-6,1,1,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
1,2.0,2.0,2.0,2.5,1.5,2.0,-9,-9,-9,-9,-9,-9,-9,-9,-7,-7,2,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
3,4.0,4.0,4.0,3.5,4.0,4.0,640,420,400,23,22,23,23,22,1,1,2,0.0,0.0,0.0,0.0,0.0,3.9,15,15,0.0,3
6,-1.0,1.0,1.0,1.0,1.0,1.0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,-1.0,-1.0,-1.0,1.0,0.5,1.0,400,400,400,20,18,18,18,18,1,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
3,2.0,2.5,3.0,2.5,2.5,2.5,-6,-6,-6,-6,-6,-6,-6,-6,1,1,1,0.0,0.0,0.0,0.0,0.0,1.5,6,6,0.0,1
1,3.5,3.5,3.5,3.5,3.0,3.5,520,500,470,18,21,-9,-9,21,1,1,2,2.0,0.0,1.0,0.0,1.0,3.5,29,29,0.0,3
6,3.0,3.5,3.0,3.0,3.0,3.0,-9,-9,-9,-9,-9,-9,-9,-9,-7,4,3,2.0,0.5,0.5,0.0,1.0,-8.0,-8,-8,-8.0,-8
5,-1.0,1.0,1.0,1.5,1.0,1.0,-9,-9,-9,-9,-9,-9,-9,-9,-7,-7,2,0.0,0.0,0.0,0.0,0.0,1.7,9,6,0.6,2
2,-9.0,3.0,1.0,1.5,1.0,1.5,-6,-6,-6,-6,-6,-6,-6,-6,2,1,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,460,460,460,23,-9,-9,-9,-9,-7,-7,1,-8.0,-8.0,-8.0,-8.0,-8.0,-6.0,-6,-6,-6.0,-6
6,-1.0,-1.0,-1.0,1.5,2.0,1.5,-6,-6,-6,-6,-6,-6,-6,-6,1,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
3,3.0,2.0,2.0,2.5,2.0,2.5,-6,-6,-6,-6,-6,-6,-6,-6,2,1,2,0.0,0.0,0.0,0.0,0.0,2.2,26,22,0.0,1
6,-1.0,-1.0,2.0,2.0,2.0,2.0,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,1,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
6,2.5,3.5,3.0,3.5,3.0,3.0,620,570,570,22,-9,-9,-9,-9,4,5,6,2.0,0.0,0.0,0.0,2.0,1.8,27,19,0.0,3
4,3.0,2.5,2.0,2.5,2.0,2.5,-9,-9,-9,-9,-9,-9,-9,-9,2,3,3,0.0,0.0,0.0,0.0,0.0,2.2,25,22,0.5,1
4,3.0,2.5,1.5,1.0,2.0,2.5,-6,-6,-6,-6,-6,-6,-6,-6,-7,-7,1,0.0,0.0,0.0,0.0,0.0,1.7,24,15,0.3,1
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,-9,-9,-9,-9,-9,-9,-9,1,2,2,-8.0,-8.0,-8.0,-8.0,-8.0,1.8,18,12,0.0,1
1,2.0,2.0,1.5,2.0,1.5,2.0,450,460,450,-9,-9,-9,-9,-9,2,2,3,0.0,0.0,0.0,0.0,0.0,1.2,22,10,0.2,1
5,2.0,2.5,2.0,2.5,2.0,2.5,540,520,520,25,-9,-9,-9,-9,1,1,2,2.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
6,3.5,3.0,3.0,3.5,3.0,3.5,490,510,480,-9,-9,-9,-9,-9,-7,-7,1,4.5,1.0,0.0,1.0,2.5,3.0,11,11,0.0,3
1,3.5,3.5,3.5,4.0,3.5,3.5,540,510,500,-9,-9,-9,-9,-9,2,2,1,0.0,0.0,0.0,0.0,0.0,3.4,35,35,0.0,3
6,-1.0,2.0,-1.0,2.0,1.0,2.0,400,400,400,20,18,18,18,18,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,3.5,3.5,3.5,3.5,3.5,3.5,570,550,530,23,22,22,23,22,1,1,1,0.0,0.0,0.0,0.0,0.0,4.0,24,12,0.0,1
3,-1.0,-1.0,-1.0,-1.0,2.5,2.5,500,520,490,19,16,21,19,16,2,2,1,3.5,0.0,0.5,1.0,1.0,1.9,33,30,0.0,3
6,3.0,3.0,2.5,-1.0,2.5,3.0,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,3.6,16,16,0.3,2
6,2.5,2.5,2.0,2.0,2.0,2.5,-9,-9,-9,18,-9,-9,-9,-9,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
2,3.0,3.5,3.5,3.0,3.0,3.0,-9,-9,-9,-9,-9,-9,-9,-9,5,1,1,0.0,0.0,0.0,0.0,0.0,0.6,25,7,0.3,1
3,2.0,2.5,2.5,3.5,2.5,3.0,500,480,470,21,22,20,21,21,2,2,2,9.0,2.0,1.0,2.0,3.0,3.0,9,9,0.0,2
4,-1.0,2.5,3.5,3.0,3.0,3.0,400,400,400,16,16,16,17,17,-7,-7,2,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
4,3.5,3.5,3.5,4.0,3.5,3.5,-9,-9,-9,20,20,20,21,20,1,1,1,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,620,640,640,-9,-9,-9,-9,-9,-9,-9,-9,1.5,0.5,0.0,0.0,1.0,3.2,24,24,0.0,3
1,3.5,4.0,4.0,4.0,3.5,4.0,640,620,620,17,16,17,18,17,1,1,1,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
3,3.5,3.0,3.5,3.5,3.5,3.5,-9,-9,-9,-9,-9,-9,-9,-9,1,1,2,1.0,0.0,0.0,0.0,1.0,3.0,6,3,0.0,1
1,3.5,3.5,3.5,3.5,3.0,3.5,-9,-9,-9,24,23,25,24,23,-8,-8,-8,1.0,1.0,0.0,0.0,0.0,3.5,6,6,0.1,3
6,-9.0,-1.0,-1.0,1.5,1.5,1.5,-6,-6,-6,-6,-6,-6,-6,-6,2,-7,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
1,2.5,3.0,3.0,3.5,3.0,3.0,520,530,550,22,22,23,22,21,-8,-8,-8,2.0,0.0,1.0,0.0,0.0,4.0,27,27,0.0,2
6,-1.0,-1.0,2.0,1.5,2.0,1.5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,3.3,40,40,0.0,13
6,3.0,1.5,2.0,1.5,1.5,2.0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,0.5,0.5,0.5,0.5,0.5,0.5,-9,-9,-9,16,18,16,17,16,2,2,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
3,3.5,3.5,4.0,3.5,3.5,4.0,620,620,580,27,-9,-9,-9,-9,5,5,5,6.0,0.0,1.0,3.0,1.0,3.4,33,33,0.0,3
3,3.5,3.5,3.5,3.5,3.0,3.5,590,560,560,27,27,27,27,26,3,3,3,3.5,0.5,0.0,0.0,2.0,3.3,2,2,0.0,3
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-6,-6,-6,-6,-6,-6,-6,-6,1,1,1,-8.0,-8.0,-8.0,-8.0,-8.0,-6.0,-6,-6,-6.0,-6
1,2.5,3.5,3.5,3.5,3.0,3.5,-9,-9,-9,-9,-9,-9,-9,-9,1,-7,3,6.0,2.0,0.0,1.0,3.0,0.0,6,0,0.0,1
6,-1.0,-1.0,0.5,-1.0,0.5,0.5,-6,-6,-6,-6,-6,-6,-6,-6,1,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
1,4.0,4.0,3.5,4.0,4.0,4.0,480,500,480,22,22,24,23,19,2,2,2,1.0,0.0,0.0,0.0,1.0,3.8,32,32,0.0,3
3,3.5,3.0,3.0,3.5,3.0,4.0,550,520,520,23,-9,-9,-9,-9,1,-7,1,3.5,1.0,0.0,0.0,1.5,3.2,21,21,0.0,3
3,2.0,2.5,2.0,2.0,2.0,2.0,-9,-9,-9,-9,-9,-9,-9,-9,2,1,1,0.0,0.0,0.0,0.0,0.0,2.1,32,16,0.1,3
3,3.5,3.0,3.0,3.0,3.0,3.0,-9,-9,-9,-9,-9,-9,-9,-9,1,2,2,3.0,0.0,0.0,1.0,1.0,3.4,30,30,0.0,3
6,-1.0,1.5,1.5,1.5,1.0,1.5,480,500,480,18,19,18,18,18,1,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,0.25,2.0,0.5,1.0,1.0,1.5,-9,-9,-9,22,22,22,23,22,1,1,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
3,2.5,3.0,3.0,3.5,3.0,3.0,-9,-9,-9,-9,-9,-9,-9,-9,1,-7,1,1.0,0.0,0.0,0.0,0.0,2.7,21,21,0.0,3
3,-1.0,3.0,3.5,3.0,3.0,3.5,500,500,500,19,20,20,18,19,2,2,2,3.0,1.0,0.0,1.0,0.0,2.0,8,8,0.1,3
5,4.0,3.5,3.5,3.0,3.5,3.5,-9,-9,-9,-9,-9,-9,-9,-9,-7,1,1,2.0,0.0,0.0,0.0,2.0,3.5,9,9,0.0,3
3,3.5,3.0,3.0,3.5,3.0,3.5,540,570,550,27,25,27,27,25,5,5,5,4.5,2.0,0.0,1.0,1.5,3.1,36,32,0.0,9
1,4.0,3.5,3.5,4.0,3.5,4.0,-6,-6,-6,-6,-6,-6,-6,-6,1,3,2,7.5,2.0,1.0,0.5,2.0,3.4,32,28,0.0,3
1,3.5,4.0,4.0,4.0,4.0,4.5,640,640,580,21,21,21,22,21,1,1,1,7.0,1.0,1.0,1.0,3.0,3.9,30,30,0.0,3
6,2.0,1.0,0.5,1.0,1.0,1.0,-9,-9,-9,21,22,20,22,22,1,-7,1,0.0,0.0,0.0,0.0,0.0,2.7,6,6,0.0,2
3,3.5,2.5,2.0,2.5,2.5,2.5,480,530,520,-9,-9,-9,-9,-9,1,1,1,1.0,1.0,0.0,0.0,0.0,2.9,34,31,0.0,3
6,-1.0,-1.0,-1.0,2.0,2.0,2.0,-6,-6,-6,-6,-6,-6,-6,-6,1,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
3,3.5,3.0,3.0,3.0,3.0,3.0,-6,-6,-6,-6,-6,-6,-6,-6,2,3,5,0.0,0.0,0.0,0.0,0.0,3.3,25,25,0.0,3
1,2.5,2.0,2.0,2.5,2.0,2.5,510,480,460,22,25,20,21,22,1,2,-9,1.0,0.0,0.0,0.0,1.0,2.6,31,31,0.0,3
1,3.0,3.0,3.0,3.0,3.0,3.0,560,560,540,-9,-9,-9,-9,-9,1,2,3,0.0,0.0,0.0,0.0,0.0,2.6,21,21,0.0,3
1,4.0,4.0,3.5,3.5,3.5,4.0,-9,-9,-9,-9,-9,-9,-9,-9,2,2,2,4.0,2.0,0.0,0.0,2.0,3.6,24,24,0.0,3
3,3.5,3.5,3.5,4.0,3.5,4.5,640,640,620,27,-9,-9,-9,-9,-9,-9,-9,11.0,2.0,2.0,4.0,2.0,3.6,35,35,0.0,3
6,2.0,3.5,3.5,3.5,3.0,3.5,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,2,2.5,0.5,1.0,0.0,1.0,-7.0,0,0,0.0,1
1,3.5,3.0,2.5,3.0,2.5,3.0,-9,-9,-9,-9,-9,-9,-9,-9,-8,-8,-8,2.0,0.0,0.0,1.0,1.0,2.1,17,7,0.0,5
3,2.5,3.0,2.5,2.5,2.5,3.5,600,640,620,26,26,27,27,25,3,3,4,6.0,1.0,1.0,0.0,2.0,2.5,18,18,0.0,3
3,3.5,3.5,3.5,3.5,3.5,4.0,-9,-9,-9,19,18,19,19,19,-7,2,2,1.0,0.0,0.0,1.0,0.0,3.4,30,30,0.0,3
3,2.0,2.0,-1.0,2.0,2.0,2.0,460,500,470,18,19,17,18,19,-7,2,4,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
1,2.0,2.5,2.0,2.0,2.0,2.5,520,530,510,26,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,3.1,25,25,0.0,11
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,-9,-9,-9,-9,-9,-9,-9,2,1,2,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8.0,-8
6,-1.0,-9.0,1.5,2.0,1.5,2.0,-6,-6,-6,-6,-6,-6,-6,-6,1,-7,1,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
1,3.0,2.5,2.5,2.5,2.5,3.0,560,560,560,-9,24,24,23,23,2,2,2,3.0,0.0,0.0,0.0,3.0,3.4,31,31,0.1,1
3,2.0,2.5,2.5,2.0,2.0,2.5,-6,-6,-6,-6,-6,-6,-6,-6,3,2,2,0.0,0.0,0.0,0.0,0.0,1.0,33,6,0.1,3
6,-1.0,-1.0,-1.0,1.0,0.5,1.0,-6,-6,-6,-6,-6,-6,-6,-6,1,1,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-9,-9,-9,19,19,18,20,19,-7,-7,1,-8.0,-8.0,-8.0,-8.0,-8.0,-6.0,-6,-6,-6.0,-6
1,3.5,2.5,3.5,2.5,3.0,3.0,400,400,400,-9,-9,-9,-9,-9,3,4,2,6.5,1.0,0.0,2.5,1.0,-8.0,-8,-8,-8.0,-8
6,3.5,3.5,3.5,3.5,3.5,4.0,-9,-9,-9,19,18,18,20,20,1,1,1,5.0,2.0,1.0,1.0,1.0,2.8,30,26,0.0,3
1,1.5,2.0,3.5,2.0,2.0,2.0,540,510,500,-9,-9,-9,-9,-9,1,1,2,0.0,0.0,0.0,0.0,0.0,0.7,19,3,0.0,2
3,3.0,3.5,4.0,4.0,3.5,4.0,425,440,440,21,20,21,22,21,2,2,3,3.0,1.0,0.0,1.0,1.0,-8.0,-8,-8,-8.0,-8
5,1.5,1.5,1.0,1.0,1.5,1.5,-6,-6,-6,-6,-6,-6,-6,-6,1,2,1,0.0,0.0,0.0,0.0,0.0,-7.0,6,0,1.0,1
1,3.0,3.0,3.0,3.0,3.0,3.0,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,0.0,0.0,0.0,0.0,0.0,2.8,13,13,0.3,1
3,3.0,3.0,2.5,3.0,3.0,3.0,-9,-9,-9,-9,-9,-9,-9,-9,1,2,2,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
1,3.0,3.0,2.5,2.5,2.5,3.0,-9,-9,-9,-9,-9,-9,-9,-9,1,-7,1,0.0,0.0,0.0,0.0,0.0,3.2,33,33,0.0,1
1,3.0,3.0,2.5,3.0,2.5,3.0,520,420,400,21,21,18,17,20,-9,-9,-9,0.0,0.0,0.0,0.0,0.0,3.0,25,25,0.1,9
-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,570,570,570,-9,-9,-9,-9,-9,3,2,2,-8.0,-8.0,-8.0,-8.0,-8.0,3.3,33,33,0.0,3
6,-1.0,-1.0,-1.0,0.25,0.25,0.25,-6,-6,-6,-6,-6,-6,-6,-6,2,2,1,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
3,-1.0,2.5,3.0,3.5,3.0,3.5,560,550,520,24,24,23,24,23,3,2,2,13.0,2.0,1.0,2.0,5.0,3.5,30,27,0.0,3
2,2.0,3.0,3.0,3.0,2.5,2.5,-9,-9,-9,19,16,19,17,16,2,-7,2,1.0,0.0,1.0,0.0,0.0,3.7,10,10,0.0,2
6,1.5,2.0,1.5,2.0,1.0,1.5,500,510,490,21,20,21,22,22,1,1,1,0.0,0.0,0.0,0.0,0.0,3.1,16,16,0.2,2
4,3.0,3.0,2.5,3.0,2.5,3.0,530,560,530,24,25,25,25,23,-8,-8,-8,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
3,3.5,3.5,3.0,3.5,3.5,3.5,530,510,500,23,23,21,23,23,1,1,5,4.0,1.0,0.0,1.0,2.0,-7.0,0,0,0.0,1
2,2.0,2.0,2.0,1.5,1.5,2.0,-9,-9,-9,-9,-9,-9,-9,-9,1,2,1,0.0,0.0,0.0,0.0,0.0,-7.0,13,0,0.0,1
6,4.0,3.5,3.5,4.0,3.5,4.0,-9,-9,-9,22,21,22,22,22,1,1,2,5.0,1.0,0.0,2.0,1.0,-8.0,-8,-8,-8.0,-8
6,3.0,3.0,2.5,3.0,2.5,3.0,-6,-6,-6,-6,-6,-6,-6,-6,1,-7,1,0.0,0.0,0.0,0.0,0.0,-8.0,-8,-8,-8.0,-8
4,1.5,1.5,1.5,2.0,1.5,1.5,-9,-9,-9,-9,-9,-9,-9,-9,2,2,3,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
6,-1.0,0.5,1.5,1.5,1.0,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-7,-7,2,0.0,0.0,0.0,0.0,0.0,-6.0,-6,-6,-6.0,-6
1,4.0,4.0,4.0,4.0,4.0,4.0,480,500,460,17,17,16,17,16,1,3,1,4.0,1.0,1.0,2.0,0.0,-8.0,-8,-8,-8.0,-8
