X1SEX,X1RACE,X1HISPANIC,X1WHITE,X1BLACK,X1PAREDU,X1FAMINCOME,X1SES,X1POVERTY130,X1HHNUMBER,X2PAREDU,X2FAMINCOME,X2SES,X2POVERTY130,X2HHNUMBER,X1CONTROL,X1LOCALE,X1REGION,X1SCHOOLCLI,X2ENROLSTAT,X2ENRSTATSCH,X2NUMHS,X2EVERDROP,X2DROPSTAT,X1TXMTSCOR,X1TXMQUINT,X2TXMTSCOR,X2TXMQUINT,X3TGPATOT,HS_GPA_WGT,HS_GPA_ACAD,X3TGPASTEM,RIGOR,X3TCREDTOT,X3TCREDACAD,X3TCREDSTEM,CREDITS_APIB,X3TCREDADV,X3TCREDHON,X3TCREDMAT,X3TCREDSCI,X3TCREDENG,X3THIMATH,X3THISCI,X3T1CREDALG2,X3T1CREDCALC,X3T1CREDPHYS,X3T1CREDSTAT,X3TWHENALG1,X3HSCOMPSTAT,FRESHMAN_GPA,FRESHMAN_CREDITS_ATTEMPTED,FRESHMAN_CREDITS_EARNED,X5REMRAT,X5ENRATT
2,8,0,1,0,2,2,-0.7751,0,2,2,2,-0.5933,0,3,1,4,2,0.39,1,1,1,0,0,40.8611,1,45.5649,2,3.0,3.0,3.0,3.0,2,25.0,14.5,6.5,0.0,0.0,0.0,3.0,3.0,4.0,5,2,0,0,0,0,4,1,2.6,15,15,0.4,5
1,7,0,0,0,5,6,0.4501,0,5,5,4,0.0619,0,4,1,1,4,-3.13,1,1,1,0,0,47.8748,3,45.7456,2,2.0,2.0,1.5,1.0,5,22.0,17.0,4.5,0.0,1.0,0.0,2.5,2.0,4.0,5,1,0,0,0,0,4,1,-6.0,-6,-6,-6.0,-6
1,8,0,1,0,3,2,-0.5493,1,4,4,2,-0.2084,0,3,1,4,4,-0.69,1,1,1,0,0,69.5684,5,70.7035,5,3.0,3.0,3.0,3.0,3,27.5,25.0,7.0,2.0,7.0,0.0,4.0,3.0,4.0,12,5,1,1,0,0,10,1,1.0,13,6,0.0,1
1,8,0,1,0,3,3,0.1505,0,5,4,4,-0.0129,0,5,1,4,1,0.53,1,1,1,0,0,40.3564,1,53.2373,4,2.5,2.5,2.0,2.0,5,22.0,12.5,5.5,0.0,0.0,0.0,2.0,2.0,4.0,4,1,0,0,0,0,6,1,1.8,31,28,0.1,1
1,5,1,1,0,2,4,-8.0,0,3,4,3,0.0396,1,7,1,1,2,-9.0,1,5,1,1,3,-8.0,-8,46.0534,2,1.5,1.5,1.0,1.0,5,21.5,17.5,5.5,0.0,0.0,0.0,2.5,3.0,4.0,7,1,0,0,1,0,10,1,-8.0,-8,-8,-8.0,-8
1,3,0,0,1,4,1,-0.0522,1,4,5,1,-0.0077,1,6,1,4,4,-2.0,1,1,1,0,0,57.6389,4,61.3289,5,3.0,3.0,2.5,2.5,3,23.0,20.5,8.0,0.0,0.0,0.0,4.0,4.0,4.0,12,2,1,1,1,0,10,1,2.1,29,26,0.0,3
1,8,0,1,0,5,5,-0.0262,0,5,6,5,1.3738,0,4,1,4,2,-1.23,1,7,1,0,0,51.1503,3,55.3154,4,3.0,3.0,3.0,3.0,1,24.0,21.5,10.0,0.0,3.0,2.0,4.5,4.0,5.0,12,1,1,1,1,0,4,1,2.9,29,29,0.0,3
1,6,0,1,0,-8,-8,-0.6356,-8,-8,-8,-8,-8.0,-8,-8,1,1,4,-0.62,2,2,1,0,0,44.0655,2,-8.0,-8,1.0,1.0,0.5,0.5,6,10.5,6.5,3.5,0.0,0.0,0.0,1.5,2.0,0.5,8,1,0,0,0,0,7,5,-6.0,-6,-6,-6.0,-6
1,6,0,0,1,-8,-8,0.3227,-8,-8,5,5,0.5224,0,5,1,4,3,0.17,1,1,1,0,0,49.3005,3,54.4649,4,2.0,2.0,2.0,2.5,1,26.0,19.5,9.5,0.0,0.0,3.0,3.0,3.5,6.0,6,2,1,0,0,0,7,1,0.0,3,0,0.0,1
1,5,1,1,0,1,3,-0.9438,0,6,2,3,-0.6846,0,5,1,1,1,-1.25,1,1,1,0,0,53.5187,4,62.393,5,2.5,3.0,2.5,2.0,1,24.0,19.5,10.5,0.0,0.0,12.0,3.0,5.0,4.0,7,2,1,0,1,0,10,1,-6.0,-6,-6,-6.0,-6
2,8,0,1,0,4,13,1.3314,0,5,5,4,0.8247,0,5,1,1,3,-0.32,1,1,1,0,0,55.914,4,64.8443,5,4.0,4.0,3.5,3.5,6,28.0,22.5,10.5,8.0,8.5,1.5,5.0,5.5,3.0,13,5,1,1,1,0,10,1,3.7,47,47,0.0,3
2,6,0,1,0,2,2,-0.428,1,3,2,2,-0.4348,0,3,1,4,3,-0.22,2,2,2,0,0,52.9028,4,48.1469,3,2.5,2.5,2.5,2.5,6,21.5,14.5,7.0,0.0,0.0,0.0,4.0,3.0,3.0,6,2,1,0,0,0,4,1,-6.0,-6,-6,-6.0,-6
2,8,0,1,0,-8,-8,0.3077,-8,-8,-8,-8,-8.0,-8,-8,1,2,1,-0.38,1,1,1,0,0,55.3437,4,-8.0,-8,3.5,3.5,3.0,3.0,1,28.0,21.0,7.5,0.0,1.0,0.0,4.0,3.0,4.0,12,1,0,1,0,0,4,1,-8.0,-8,-8,-8.0,-8
1,4,1,-9,-9,1,2,-1.0283,1,5,1,2,-1.2919,1,7,1,1,2,0.38,1,1,1,0,0,51.3395,3,53.6363,4,2.0,2.0,2.0,2.0,3,28.0,23.0,12.0,0.0,0.0,1.5,3.0,8.0,4.0,7,2,0,0,1,0,4,1,-7.0,0,0,0.0,3
2,5,1,0,0,1,2,-1.0215,1,5,-8,-8,-8.0,-8,-8,1,1,3,-9.0,2,2,1,0,0,48.9177,3,-8.0,-8,2.5,3.0,2.5,2.0,2,26.0,20.0,8.0,3.5,5.0,3.0,4.0,3.0,4.0,13,3,1,1,1,0,10,1,2.4,18,18,0.2,2
2,8,0,1,0,2,4,-0.3394,0,5,-8,-8,-8.0,-8,-8,1,3,3,-1.12,2,2,1,0,0,36.2786,1,-8.0,-8,1.0,1.0,1.5,1.5,6,6.0,5.0,3.0,0.0,0.0,0.0,2.0,1.0,0.5,4,1,0,0,0,0,4,5,-6.0,-6,-6,-6.0,-6
2,8,0,1,0,2,1,-1.0157,1,4,2,1,-0.753,1,3,1,4,2,-0.62,1,1,1,1,3,57.4825,4,60.8423,5,3.0,3.0,3.0,3.0,3,25.0,19.0,7.0,0.0,0.0,0.0,4.0,3.0,5.0,7,2,0,0,0,0,4,1,-6.0,-6,-6,-6.0,-6
1,5,1,0,0,3,1,-0.8696,1,7,-8,-8,-8.0,-8,-8,1,4,3,-1.05,2,2,1,0,0,48.1854,3,-8.0,-8,1.0,1.0,0.5,0.5,6,8.5,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,4,1,0,0,0,0,10,5,-6.0,-6,-6,-6.0,-6
2,5,1,1,0,7,6,1.6014,0,3,7,6,1.2479,0,3,2,1,3,-9.0,1,1,1,0,0,35.8513,1,48.9962,3,2.5,2.5,2.5,1.5,1,27.5,22.0,8.0,8.5,8.5,0.0,3.0,4.0,5.5,11,5,1,0,1,0,10,1,-8.0,-8,-8,-8.0,-8
1,5,1,1,0,-8,-8,-0.3667,-8,-8,4,5,-0.2128,0,2,1,4,3,-1.04,1,1,1,0,0,48.5297,3,53.6597,4,3.0,3.0,3.0,3.0,1,31.0,25.0,9.0,3.0,7.0,0.0,4.0,4.0,4.5,9,2,1,0,1,1,4,1,-6.0,-6,-6,-6.0,-6
1,5,1,0,1,2,2,-0.7751,0,3,2,2,-0.8234,0,2,1,3,3,-0.47,1,1,1,0,0,46.8887,2,38.3246,1,1.5,1.5,1.0,1.0,5,22.0,12.5,6.0,0.0,0.0,0.0,2.5,2.5,4.0,8,2,0,0,0,0,4,4,-6.0,-6,-6,-6.0,-6
2,5,1,1,0,2,2,-0.7928,1,5,2,2,-0.5652,0,3,1,4,2,0.17,1,1,1,0,0,44.2857,2,38.4259,1,2.5,2.5,2.0,1.5,6,17.0,11.5,4.5,0.0,0.0,0.0,2.0,1.5,2.5,6,3,0,0,0,0,4,1,-8.0,-8,-8,-8.0,-8
1,5,1,1,0,1,1,-1.3743,1,4,1,2,-0.9564,1,4,1,1,2,0.19,1,1,1,0,0,46.1422,2,44.6958,2,2.5,2.5,2.5,2.0,6,22.0,16.0,8.5,0.0,0.0,0.0,4.0,3.0,7.5,6,1,1,0,0,0,4,1,2.0,13,6,0.4,1
2,3,0,0,1,4,7,-8.0,0,3,5,6,0.5047,0,4,1,1,2,-2.35,2,2,2,0,0,-8.0,-8,51.6684,3,2.5,2.5,2.5,2.5,1,27.5,20.0,6.5,1.0,3.0,0.0,3.0,3.0,4.0,5,1,0,0,0,0,4,1,2.5,24,24,0.1,3
1,8,0,1,0,4,3,0.3202,0,4,5,3,0.2896,0,2,1,2,3,-0.7,1,1,1,0,0,46.5834,2,28.8985,1,3.0,3.0,2.5,2.0,1,30.0,26.0,9.0,0.0,6.0,0.0,4.0,4.0,4.0,6,2,1,0,0,0,4,1,0.7,29,11,0.0,2
2,8,0,1,0,3,5,0.2282,0,5,4,6,0.5565,0,3,1,1,2,0.56,1,1,1,0,0,70.7365,5,59.6776,5,3.5,4.0,3.5,3.5,5,20.0,18.5,6.5,6.0,6.5,2.0,3.5,2.5,4.0,13,2,1,1,0,0,10,1,3.8,30,30,0.0,3
2,3,0,0,1,-8,-8,0.0652,-8,-8,4,4,0.4909,0,7,1,2,2,-1.65,2,2,2,0,0,53.9351,4,53.079,4,3.0,3.0,2.5,2.0,1,27.5,18.0,7.5,0.0,2.0,0.0,4.0,3.0,4.5,11,1,1,0,1,0,4,1,1.5,31,19,0.0,1
2,5,1,1,0,-8,-8,-0.5023,-8,-8,3,2,-0.3497,1,4,1,2,2,-1.65,1,1,1,0,0,39.158,1,50.7299,3,2.5,2.5,2.0,1.0,6,29.0,23.5,7.5,0.5,0.0,0.0,5.0,2.5,8.0,6,1,1,0,0,0,6,1,-8.0,-8,-8,-8.0,-8
2,5,1,1,0,3,4,-0.4089,0,5,4,4,0.2042,0,5,2,1,2,1.74,2,2,2,0,0,50.5718,3,53.1398,4,3.0,3.5,3.0,3.5,6,23.5,18.5,6.0,2.0,2.0,8.0,3.0,3.0,5.0,7,3,0,0,1,0,8,1,3.0,18,18,0.0,3
2,8,0,1,0,7,10,1.1115,0,4,7,9,1.1351,0,4,2,1,4,0.18,1,1,1,0,0,52.8403,4,57.304,4,3.0,3.0,3.0,2.5,3,28.5,19.5,7.0,0.0,0.0,0.0,4.0,3.0,4.5,7,1,0,0,0,0,4,1,2.5,29,29,0.0,3
2,8,0,1,0,5,8,1.1049,0,4,6,7,1.5091,0,3,1,4,3,-0.23,1,1,1,0,0,61.5904,5,48.6735,3,4.0,4.5,4.0,4.0,1,31.5,26.0,11.5,4.0,4.5,13.0,5.5,5.5,4.0,12,5,1,1,1,1,10,1,3.8,31,31,0.0,3
2,3,0,0,1,-8,-8,-0.4377,-8,-8,2,3,-0.2831,0,4,2,2,1,0.83,1,1,1,0,0,44.9881,2,38.7872,1,2.5,2.5,2.0,1.5,6,20.5,15.5,5.0,0.0,0.0,7.0,3.0,2.0,3.0,8,1,1,0,0,0,10,1,2.8,30,30,0.0,3
1,8,0,1,0,3,7,0.1463,0,5,4,4,0.3012,0,2,1,2,3,-1.04,1,1,1,0,0,54.8727,4,52.9669,4,3.0,3.5,3.0,3.0,1,27.5,21.0,11.0,0.0,0.0,10.0,4.0,4.0,7.0,6,2,1,0,1,0,4,1,1.2,17,10,0.0,1
2,2,0,0,0,2,3,-0.6461,0,4,4,4,-0.2289,0,3,2,1,1,0.76,1,1,1,0,0,70.9054,5,70.4318,5,4.0,4.0,4.0,4.0,1,36.0,27.5,9.5,0.0,1.0,0.0,5.0,4.0,6.5,12,1,0,1,0,0,4,1,3.5,38,38,0.0,11
2,8,0,1,0,4,4,1.1903,0,5,5,4,0.936,0,5,1,2,4,-1.72,1,1,1,0,0,47.7451,2,46.7866,2,3.0,3.5,3.0,2.5,1,24.0,23.0,7.5,2.0,2.0,4.0,3.5,3.5,4.0,10,2,0,0,0,0,9,1,-8.0,-8,-8,-8.0,-8
2,6,0,1,1,2,2,-0.8455,0,3,2,2,-0.8944,0,2,1,3,2,-0.34,1,1,1,0,0,66.2451,5,63.2925,5,4.0,4.0,4.0,4.0,6,20.0,18.5,8.5,6.0,6.5,0.0,3.0,5.0,1.0,13,5,0,1,0,0,10,1,4.0,43,42,0.0,13
1,8,0,1,0,-8,-8,0.424,-8,-8,2,5,-0.385,0,3,1,4,2,0.9,1,1,2,0,0,42.3414,2,47.7692,2,2.5,2.5,2.0,2.5,1,27.0,16.0,9.5,0.0,1.5,0.0,4.0,3.0,4.0,6,1,1,0,0,0,4,1,-6.0,-6,-6,-6.0,-6
2,2,0,0,0,7,13,1.8857,0,3,7,13,2.1852,0,3,2,1,2,-0.85,1,1,1,0,0,47.5427,2,50.8349,3,2.0,2.0,2.0,1.5,3,26.0,21.5,7.0,0.0,4.0,0.0,3.5,3.5,4.0,9,1,1,0,1,0,4,1,2.1,27,27,0.3,1
1,2,0,0,0,2,1,-1.2803,1,5,-8,-8,-8.0,-8,-8,1,4,1,0.31,2,2,1,0,0,46.6622,2,-8.0,-8,0.25,0.25,0.5,0.5,6,1.5,1.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,0,0,0,9,2,-8.0,-8,-8,-8.0,-8
2,5,1,0,0,-8,-8,-0.9756,-8,-8,3,1,-1.1858,1,5,1,4,3,0.27,2,2,2,0,0,47.4158,2,48.165,3,2.0,2.0,2.0,2.0,6,7.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,4,1,0,0,0,0,8,5,-8.0,-8,-8,-8.0,-8
1,8,0,1,0,2,3,-0.7426,0,4,2,3,-0.6721,0,4,1,4,3,-0.56,1,1,1,0,0,52.4733,4,45.1783,2,1.5,1.5,1.5,1.5,2,25.0,21.0,10.0,0.0,0.5,0.0,5.5,3.5,6.0,5,2,0,0,0,0,4,1,2.1,35,24,0.1,1
1,8,0,1,0,2,4,-0.3755,0,4,2,2,-0.4268,1,4,1,3,1,-0.57,1,1,1,0,0,40.3813,1,47.7027,2,2.5,2.5,2.5,2.5,6,30.0,16.5,13.5,0.0,0.0,0.0,4.0,3.0,3.5,5,1,0,0,0,0,4,1,1.3,29,20,0.0,3
1,8,0,1,0,2,4,-0.3053,0,4,2,3,-0.6743,0,5,1,2,4,-1.11,1,1,1,0,0,28.7881,1,50.4867,3,2.5,2.5,1.5,1.5,5,23.0,13.0,4.5,0.0,0.0,0.0,2.5,2.0,4.0,4,1,0,0,0,0,4,1,-6.0,-6,-6,-6.0,-6
2,8,0,1,0,5,1,0.6354,1,3,6,6,1.2358,0,4,1,1,3,-1.34,1,1,1,0,0,59.7878,5,54.9836,4,3.5,4.5,3.5,3.0,3,26.0,24.5,8.0,9.0,9.0,12.0,4.0,4.0,4.0,11,5,1,0,0,1,10,1,2.4,29,26,0.0,3
2,3,0,0,1,2,2,-0.791,0,3,2,2,-0.6565,0,3,1,3,3,-0.23,1,1,1,0,0,38.8833,1,54.7651,4,2.5,2.5,2.0,1.5,1,32.0,22.0,12.0,0.0,1.0,0.0,7.0,4.0,5.0,2,3,0,0,0,0,9,1,-6.0,-6,-6,-6.0,-6
2,6,0,1,0,2,3,-0.6714,0,2,3,3,-0.5095,1,7,1,3,1,-0.57,2,2,2,0,0,26.0137,1,38.7009,1,2.5,2.5,2.5,2.0,5,22.0,15.0,7.5,0.0,0.0,0.0,4.5,2.0,5.0,8,2,0,0,0,0,9,1,-6.0,-6,-6,-6.0,-6
2,2,0,0,0,-8,-8,-0.1126,-8,-8,1,3,-0.6709,0,3,1,4,3,-0.85,3,1,1,0,0,52.7507,4,49.5958,3,3.0,3.0,3.0,2.5,3,26.0,21.0,7.5,0.0,0.0,0.0,4.5,3.0,4.5,6,1,1,0,0,0,4,1,-6.0,-6,-6,-6.0,-6
1,8,0,1,0,4,6,0.2416,0,4,5,6,0.2516,0,4,1,4,2,0.56,1,1,1,0,0,52.6237,4,62.9225,5,4.0,4.0,4.0,4.0,6,31.0,26.5,11.0,0.0,0.0,0.0,5.0,5.0,5.5,12,1,1,0,1,0,4,1,3.7,30,29,0.0,3
2,5,1,0,0,1,2,-1.1636,1,5,1,1,-1.3929,1,5,1,2,3,-1.32,1,1,1,0,0,45.9315,2,39.7377,1,2.5,2.5,2.5,2.5,5,28.5,19.0,8.5,1.0,2.0,0.0,4.0,2.5,5.0,11,2,1,0,1,0,4,1,-8.0,-8,-8,-8.0,-8
1,8,0,1,0,-8,-8,-0.0266,-8,-8,-8,-8,-8.0,-8,-8,1,4,3,0.41,2,2,1,0,0,46.9984,2,-8.0,-8,1.5,1.5,1.0,1.5,1,29.5,22.5,13.0,0.0,0.0,0.0,8.0,4.0,5.0,8,2,0,0,0,0,9,1,-6.0,-6,-6,-6.0,-6
2,5,1,1,0,2,1,-1.3048,1,7,2,2,-0.8625,0,3,1,4,3,-9.0,1,1,1,0,0,25.6894,1,31.3319,1,2.5,2.5,2.0,2.5,6,18.5,10.5,5.0,0.0,2.0,0.0,2.5,2.5,3.5,5,1,0,0,0,0,4,1,-6.0,-6,-6,-6.0,-6
1,8,0,1,0,2,1,-1.245,1,4,2,1,-1.2802,1,5,1,1,4,-2.34,1,1,1,0,0,51.6865,3,50.7384,3,2.5,2.5,2.5,2.0,5,26.5,17.0,6.5,0.0,5.5,0.0,2.5,3.0,4.0,5,2,0,0,0,0,10,1,-8.0,-8,-8,-8.0,-8
1,3,0,0,1,2,1,-1.3419,1,8,2,2,-0.6831,1,4,1,2,1,-1.45,2,2,2,1,3,35.5555,1,32.5746,1,1.5,1.5,2.0,-1.0,6,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,9,4,-6.0,-6,-6,-6.0,-6
1,8,0,1,0,-8,-8,-0.0098,-8,-8,-8,-8,-8.0,-8,-8,1,1,1,0.92,1,1,1,0,0,55.1145,4,-8.0,-8,2.0,2.0,1.5,2.0,1,26.0,18.5,11.5,0.0,2.0,2.0,4.0,3.5,4.0,7,3,1,0,0,0,4,1,-8.0,-8,-8,-8.0,-8
2,8,0,1,0,5,6,-8.0,0,5,7,7,1.4004,0,3,2,1,1,1.76,1,1,1,0,0,-8.0,-8,55.3253,4,3.5,3.5,3.0,3.0,1,29.0,21.0,9.0,1.0,1.0,4.5,4.0,4.0,4.0,12,1,0,1,1,0,4,1,-8.0,-8,-8,-8.0,-8
1,6,0,1,0,5,6,0.7605,0,4,6,8,1.0217,0,4,2,1,3,1.44,1,7,1,0,0,68.1269,5,62.847,5,3.5,4.0,3.5,3.5,3,27.0,23.0,7.0,4.0,0.0,12.5,4.0,3.0,4.0,11,1,1,0,1,1,10,1,3.8,37,37,0.0,3
1,3,0,0,1,-8,-8,-0.974,-8,-8,2,3,-0.6362,0,5,1,4,3,0.31,1,1,1,0,0,29.4203,1,48.01,2,2.0,2.0,2.0,2.0,2,28.0,16.0,11.0,0.0,0.0,0.0,4.0,3.0,4.0,6,1,1,0,0,0,4,1,-6.0,-6,-6,-6.0,-6
1,6,0,1,0,2,4,-0.0698,0,3,2,5,-0.0673,0,3,1,1,1,-9.0,1,1,1,0,0,47.4528,2,46.7762,2,2.0,2.0,1.5,1.5,2,23.0,17.5,9.0,0.0,0.0,0.0,4.0,3.5,4.0,8,1,1,0,0,0,9,1,-6.0,-6,-6,-6.0,-6
1,6,0,0,0,7,6,1.4717,0,4,7,5,0.7525,0,3,1,2,2,-9.0,1,1,1,0,0,59.1187,5,56.6713,4,3.0,3.5,3.0,2.5,3,30.0,26.5,8.0,5.0,5.0,6.0,4.0,4.0,4.0,13,2,1,1,1,0,10,1,2.6,29,26,0.0,3
2,8,0,1,0,5,13,1.3683,0,4,-8,-8,-8.0,-8,-8,1,2,2,-1.41,7,7,1,0,4,45.8026,2,-8.0,-8,3.0,3.0,3.0,2.5,6,17.5,15.0,5.0,0.0,0.0,2.0,2.5,2.5,3.0,6,1,0,0,0,0,4,1,1.1,21,6,0.1,1
2,8,0,1,0,5,11,1.1363,0,5,6,5,1.125,0,5,1,1,2,-9.0,1,1,1,0,0,59.7832,5,64.2492,5,4.0,4.5,4.0,3.5,3,24.5,23.5,7.0,10.0,17.0,3.0,4.0,3.0,4.0,13,1,1,1,1,0,10,1,3.5,28,28,0.0,3
2,6,0,1,1,2,4,-0.3841,0,4,2,5,0.168,0,4,1,2,4,-1.81,1,1,1,0,0,52.3428,4,52.3213,4,3.0,3.5,3.0,2.5,3,23.0,18.0,7.0,0.0,0.0,2.0,4.0,3.0,4.0,6,3,1,0,0,0,4,1,-8.0,-8,-8,-8.0,-8
1,5,1,0,1,4,2,0.4073,0,3,-8,-8,-8.0,-8,-8,1,2,1,0.44,1,1,1,0,0,53.1904,4,-8.0,-8,2.5,2.5,2.0,1.5,4,25.5,18.0,6.0,0.0,0.0,1.0,3.0,3.0,4.0,6,2,1,0,0,0,4,1,-6.0,-6,-6,-6.0,-6
1,4,1,-9,-9,1,2,-1.1008,1,5,-8,-8,-8.0,-8,-8,1,1,2,-9.0,7,7,1,0,4,46.5175,2,-8.0,-8,2.0,2.0,1.5,1.5,2,26.5,15.5,7.0,0.0,0.0,0.0,3.0,3.0,4.5,5,1,0,0,0,0,9,1,1.2,25,13,0.2,5
2,5,1,1,0,-8,-8,0.1875,-8,-8,5,5,0.834,0,5,1,2,4,-1.46,1,1,1,0,0,58.9919,5,60.2765,5,3.5,3.5,3.0,2.5,3,27.0,18.0,6.0,2.5,0.5,4.0,3.0,3.0,4.0,6,2,1,0,0,0,4,1,2.6,27,24,0.1,3
1,3,0,0,1,3,3,-0.1484,0,5,4,4,0.5469,0,4,2,1,1,0.39,1,1,1,0,0,58.7109,4,56.5262,4,-8.0,-8.0,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8,-8,-8,-8,-8,1,2.2,27,27,0.1,3
2,3,0,0,1,2,1,-1.1012,1,3,2,4,-0.4231,0,4,2,1,2,0.82,1,1,1,0,0,54.5077,4,57.7349,4,-8.0,-8.0,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8,-8,-8,-8,-8,1,3.6,32,32,0.0,3
1,2,0,0,0,5,7,1.5623,0,7,6,9,1.6458,0,6,1,4,2,0.32,1,1,1,0,0,55.7646,4,55.1881,4,3.0,3.0,3.0,3.0,1,24.5,19.5,7.5,2.0,1.0,0.5,4.0,3.0,4.0,11,5,1,0,0,0,4,1,3.2,28,28,0.0,3
1,2,0,0,0,2,4,-0.1505,0,4,3,4,0.0687,0,3,1,2,2,-0.78,1,7,1,0,0,61.9326,5,55.7202,4,2.5,2.5,2.0,2.0,1,24.5,17.0,9.0,1.0,3.0,0.0,3.5,3.0,4.0,6,1,1,0,1,0,4,1,2.6,29,29,0.0,3
1,5,1,0,1,-8,-8,-0.6394,-8,-8,2,2,-0.8878,1,4,1,2,3,-1.1,1,1,1,0,0,51.6494,3,50.41,3,2.0,2.0,1.5,1.5,3,27.0,18.0,8.0,0.0,2.0,0.0,4.0,4.0,4.5,8,2,1,0,1,0,4,1,-6.0,-6,-6,-6.0,-6
2,5,1,1,1,2,1,-1.46,1,4,2,1,-1.1526,1,6,1,3,3,0.45,1,1,1,0,0,46.2948,2,46.5556,2,3.0,3.0,3.0,2.5,4,28.0,19.5,7.0,0.0,0.0,0.0,4.0,3.0,5.5,5,2,0,0,0,0,5,1,-6.0,-6,-6,-6.0,-6
1,5,1,1,0,-8,-8,-0.0931,-8,-8,6,3,0.6017,0,4,1,1,3,0.14,5,1,3,1,1,49.7912,3,42.9107,2,0.25,0.25,0.25,0.25,6,1.5,1.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0,1,0,0,0,0,9,3,-6.0,-6,-6,-6.0,-6
1,8,0,1,0,4,5,0.1295,0,3,-8,-8,-8.0,-8,-8,2,1,2,0.32,2,2,1,0,0,55.1447,4,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8,-8,-8,-8,-8,5,-7.0,7,0,0.0,1
2,8,0,1,0,7,10,2.0492,0,4,7,13,1.913,0,3,2,2,4,1.61,1,1,1,0,0,52.8762,4,56.9872,4,3.5,4.0,3.5,3.5,3,28.5,21.5,9.0,7.0,8.0,7.0,4.0,4.0,4.0,12,5,0,1,1,0,9,1,3.0,28,28,0.0,3
2,5,1,1,0,-8,-8,-0.4434,-8,-8,2,3,-0.6277,0,3,1,2,3,-2.14,1,1,1,0,0,51.1024,3,51.2183,3,3.0,3.5,2.5,2.5,3,29.5,19.0,9.0,6.0,8.0,10.5,4.5,3.5,4.0,13,5,1,1,0,0,4,1,-8.0,-8,-8,-8.0,-8
1,8,0,1,0,2,4,-0.4813,0,4,2,6,-0.3849,0,5,1,3,3,-1.12,1,1,1,0,0,49.0882,3,45.5684,2,1.5,1.5,1.0,1.0,3,31.5,21.0,8.5,1.0,3.0,2.0,4.5,4.0,4.0,6,1,1,0,0,0,4,1,-6.0,-6,-6,-6.0,-6
1,8,0,1,0,2,3,-0.4638,0,4,3,3,-0.3973,0,4,1,1,2,-9.0,1,1,1,0,0,59.968,5,52.4179,4,3.0,3.0,3.0,2.5,1,25.5,23.0,8.0,0.0,0.0,0.0,3.0,4.0,4.0,8,2,0,0,1,0,10,1,-6.0,-6,-6,-6.0,-6
1,8,0,1,0,3,5,-0.1784,0,5,4,4,-0.2002,0,5,2,1,3,0.66,1,1,1,0,0,58.3417,4,65.8269,5,4.0,4.0,3.5,3.5,1,28.0,22.0,9.0,2.0,4.0,4.0,4.0,4.0,7.0,13,2,1,1,0,0,10,1,4.0,6,6,0.0,1
2,8,0,1,0,4,5,0.1845,0,5,5,5,0.2847,0,5,2,1,1,-8.0,1,1,1,0,0,56.4937,4,53.3749,4,3.5,3.5,3.5,3.0,1,29.5,25.0,9.0,2.0,2.0,0.0,4.0,4.0,5.0,13,2,0,1,1,1,9,1,3.3,31,31,0.0,3
1,3,0,0,1,-8,-8,0.3815,-8,-8,-8,-8,-8.0,-8,-8,1,2,2,-0.3,1,1,1,0,0,51.9567,3,-8.0,-8,1.0,1.0,1.0,1.0,6,12.0,9.5,5.5,0.0,0.0,0.0,3.0,2.0,2.0,5,1,0,0,0,0,4,5,-6.0,-6,-6,-6.0,-6
2,6,0,1,1,2,1,-0.8725,1,5,2,1,-0.9998,1,4,1,2,4,-9.0,1,1,2,0,0,31.9121,1,44.6276,2,2.0,2.0,2.0,1.5,4,23.0,16.0,6.5,0.0,0.0,0.0,3.5,3.0,4.0,8,2,0,0,0,0,10,1,-6.0,-6,-6,-6.0,-6
2,8,0,1,0,1,1,-1.429,1,4,1,1,-0.8123,1,3,1,2,3,-2.12,1,1,1,0,0,40.1771,1,34.6781,1,3.0,3.5,3.0,3.0,1,26.5,20.0,9.0,1.0,2.0,0.0,5.0,3.0,4.0,6,1,1,0,0,0,5,1,-6.0,-6,-6,-6.0,-6
1,3,0,0,1,-8,-8,-0.7463,-8,-8,-8,-8,-8.0,-8,-8,1,1,3,-8.0,8,8,1,0,9,44.4515,2,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8,-8,-8,-8,-8,-8,-8,5,-6.0,-6,-6,-6.0,-6
